20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 20.000000 
20.000000 19.999322 19.998644 19.997966 19.997290 19.996614 19.995939 19.995266 19.994595 19.993926 19.993259 19.992594 19.991932 19.991273 19.990617 19.989964 19.989315 19.988670 19.988029 19.987392 19.986759 19.986132 19.985509 19.984891 19.984279 19.983672 19.983071 19.982476 19.981887 19.981305 19.980729 19.980159 19.979597 19.979042 19.978493 19.977953 19.977419 19.976894 19.976376 19.975866 19.975365 19.974872 19.974387 19.973910 19.973443 19.972984 19.972534 19.972093 19.971661 19.971238 19.970824 19.970420 19.970026 19.969640 19.969265 19.968899 19.968543 19.968196 19.967860 19.967533 19.967216 19.966910 19.966613 19.966326 19.966049 19.965782 19.965526 19.965279 19.965042 19.964816 19.964599 19.964393 19.964197 19.964010 19.963834 19.963668 19.963511 19.963365 19.963228 19.963101 19.962984 19.962877 19.962779 19.962691 19.962613 19.962544 19.962484 19.962434 19.962393 19.962362 19.962340 19.962327 19.962323 19.962328 19.962342 19.962364 19.962396 19.962436 19.962485 19.962542 19.962608 19.962682 19.962765 19.962856 19.962955 19.963061 19.963176 19.963299 19.963430 19.963568 19.963714 19.963868 19.964029 19.964197 19.964373 19.964556 19.964746 19.964944 19.965148 19.965360 19.965578 19.965803 19.966035 19.966274 19.966519 19.966771 19.967029 19.967294 19.967565 19.967843 19.968126 19.968416 19.968712 19.969014 19.969322 19.969636 19.969956 19.970281 19.970612 19.970949 19.971292 19.971640 19.971993 19.972353 19.972717 19.973087 19.973462 19.973842 19.974227 19.974618 19.975013 19.975414 19.975819 19.976229 19.976644 19.977064 19.977488 19.977917 19.978350 19.978788 19.979230 19.979676 19.980127 19.980582 19.981040 19.981503 19.981970 19.982440 19.982914 19.983392 19.983873 19.984358 19.984846 19.985337 19.985832 19.986329 19.986830 19.987333 19.987840 19.988349 19.988860 19.989374 19.989891 19.990409 19.990930 19.991453 19.991978 19.992504 19.993033 19.993562 19.994094 19.994626 19.995160 19.995695 19.996231 19.996768 19.997305 19.997844 19.998382 19.998921 19.999461 20.000000 
20.000000 19.998644 19.997288 19.995933 19.994580 19.993228 19.991879 19.990534 19.989191 19.987852 19.986518 19.985189 19.983865 19.982546 19.981234 19.979929 19.978631 19.977341 19.976059 19.974785 19.973520 19.972265 19.971020 19.969785 19.968560 19.967347 19.966145 19.964955 19.963777 19.962612 19.961461 19.960322 19.959197 19.958087 19.956990 19.955909 19.954842 19.953791 19.952756 19.951737 19.950734 19.949747 19.948778 19.947825 19.946890 19.945972 19.945072 19.944190 19.943326 19.942481 19.941654 19.940846 19.940057 19.939287 19.938536 19.937804 19.937092 19.936399 19.935726 19.935073 19.934440 19.933826 19.933233 19.932659 19.932106 19.931573 19.931059 19.930566 19.930093 19.929640 19.929208 19.928795 19.928402 19.928030 19.927677 19.927345 19.927032 19.926739 19.926466 19.926212 19.925978 19.925764 19.925569 19.925393 19.925236 19.925098 19.924980 19.924880 19.924799 19.924736 19.924692 19.924666 19.924658 19.924668 19.924696 19.924741 19.924805 19.924885 19.924983 19.925098 19.925229 19.925378 19.925543 19.925724 19.925922 19.926136 19.926366 19.926612 19.926873 19.927150 19.927442 19.927749 19.928071 19.928408 19.928760 19.929126 19.929507 19.929901 19.930310 19.930733 19.931170 19.931620 19.932084 19.932562 19.933052 19.933556 19.934072 19.934602 19.935144 19.935699 19.936266 19.936845 19.937437 19.938041 19.938656 19.939284 19.939923 19.940574 19.941237 19.941910 19.942595 19.943291 19.943999 19.944717 19.945445 19.946185 19.946935 19.947695 19.948465 19.949246 19.950037 19.950838 19.951648 19.952468 19.953298 19.954137 19.954985 19.955843 19.956709 19.957585 19.958468 19.959361 19.960262 19.961171 19.962088 19.963013 19.963946 19.964887 19.965835 19.966790 19.967753 19.968722 19.969698 19.970680 19.971669 19.972664 19.973665 19.974672 19.975684 19.976702 19.977725 19.978753 19.979785 19.980822 19.981864 19.982909 19.983959 19.985011 19.986068 19.987127 19.988190 19.989255 19.990322 19.991392 19.992464 19.993537 19.994612 19.995688 19.996765 19.997843 19.998921 20.000000 
20.000000 19.997966 19.995932 19.993900 19.991871 19.989844 19.987821 19.985802 19.983788 19.981780 19.979779 19.977785 19.975800 19.973822 19.971855 19.969897 19.967950 19.966015 19.964092 19.962182 19.960285 19.958402 19.956535 19.954682 19.952846 19.951026 19.949224 19.947439 19.945673 19.943926 19.942198 19.940490 19.938804 19.937138 19.935494 19.933872 19.932273 19.930696 19.929144 19.927615 19.926111 19.924632 19.923178 19.921749 19.920346 19.918970 19.917621 19.916298 19.915003 19.913735 19.912495 19.911284 19.910100 19.908945 19.907819 19.906722 19.905654 19.904616 19.903607 19.902627 19.901678 19.900758 19.899868 19.899008 19.898179 19.897379 19.896609 19.895870 19.895161 19.894482 19.893834 19.893215 19.892627 19.892068 19.891540 19.891041 19.890572 19.890133 19.889724 19.889344 19.888994 19.888672 19.888380 19.888116 19.887882 19.887676 19.887498 19.887348 19.887227 19.887133 19.887067 19.887028 19.887017 19.887032 19.887074 19.887143 19.887238 19.887359 19.887506 19.887679 19.887876 19.888099 19.888347 19.888620 19.888916 19.889237 19.889582 19.889951 19.890343 19.890758 19.891196 19.891657 19.892140 19.892646 19.893173 19.893723 19.894294 19.894886 19.895499 19.896134 19.896789 19.897464 19.898160 19.898876 19.899611 19.900367 19.901142 19.901936 19.902749 19.903580 19.904431 19.905300 19.906187 19.907093 19.908016 19.908957 19.909916 19.910892 19.911885 19.912896 19.913923 19.914967 19.916027 19.917103 19.918196 19.919305 19.920429 19.921569 19.922725 19.923896 19.925081 19.926282 19.927497 19.928727 19.929971 19.931229 19.932501 19.933787 19.935086 19.936399 19.937724 19.939062 19.940413 19.941776 19.943152 19.944539 19.945938 19.947348 19.948770 19.950202 19.951645 19.953098 19.954562 19.956035 19.957518 19.959010 19.960511 19.962021 19.963539 19.965065 19.966599 19.968140 19.969688 19.971243 19.972805 19.974372 19.975946 19.977525 19.979109 19.980697 19.982290 19.983887 19.985488 19.987092 19.988699 19.990309 19.991921 19.993534 19.995149 19.996766 19.998383 20.000000 
20.000000 19.997288 19.994577 19.991868 19.989162 19.986460 19.983763 19.981072 19.978387 19.975711 19.973043 19.970385 19.967738 19.965102 19.962479 19.959869 19.957274 19.954694 19.952130 19.949584 19.947055 19.944545 19.942055 19.939586 19.937138 19.934712 19.932309 19.929931 19.927576 19.925247 19.922944 19.920668 19.918419 19.916199 19.914007 19.911845 19.909714 19.907613 19.905543 19.903506 19.901501 19.899529 19.897591 19.895687 19.893817 19.891983 19.890184 19.888421 19.886695 19.885005 19.883353 19.881738 19.880161 19.878622 19.877121 19.875659 19.874236 19.872852 19.871508 19.870203 19.868937 19.867712 19.866526 19.865380 19.864275 19.863209 19.862184 19.861199 19.860255 19.859350 19.858486 19.857662 19.856878 19.856134 19.855431 19.854767 19.854142 19.853558 19.853013 19.852507 19.852040 19.851612 19.851223 19.850873 19.850561 19.850286 19.850050 19.849851 19.849690 19.849566 19.849478 19.849427 19.849412 19.849433 19.849490 19.849582 19.849709 19.849871 19.850068 19.850298 19.850562 19.850860 19.851191 19.851554 19.851950 19.852379 19.852839 19.853330 19.853853 19.854407 19.854991 19.855606 19.856250 19.856924 19.857628 19.858361 19.859122 19.859911 19.860729 19.861575 19.862448 19.863349 19.864276 19.865230 19.866211 19.867218 19.868251 19.869309 19.870393 19.871501 19.872635 19.873793 19.874976 19.876183 19.877414 19.878668 19.879946 19.881247 19.882570 19.883917 19.885286 19.886677 19.888090 19.889525 19.890981 19.892459 19.893957 19.895476 19.897016 19.898577 19.900157 19.901757 19.903376 19.905015 19.906673 19.908350 19.910045 19.911758 19.913490 19.915239 19.917005 19.918789 19.920589 19.922406 19.924238 19.926087 19.927951 19.929831 19.931725 19.933634 19.935557 19.937494 19.939444 19.941408 19.943384 19.945372 19.947373 19.949385 19.951408 19.953441 19.955485 19.957539 19.959603 19.961675 19.963756 19.965846 19.967942 19.970047 19.972157 19.974275 19.976398 19.978526 19.980660 19.982797 19.984939 19.987084 19.989232 19.991383 19.993535 19.995689 19.997844 20.000000 
20.000000 19.996611 19.993223 19.989837 19.986455 19.983078 19.979708 19.976344 19.972989 19.969644 19.966310 19.962988 19.959680 19.956386 19.953108 19.949846 19.946603 19.943379 19.940175 19.936992 19.933832 19.930696 19.927584 19.924498 19.921439 19.918408 19.915405 19.912432 19.909490 19.906580 19.903702 19.900857 19.898048 19.895273 19.892534 19.889833 19.887169 19.884544 19.881958 19.879412 19.876907 19.874443 19.872021 19.869642 19.867307 19.865015 19.862768 19.860565 19.858408 19.856298 19.854233 19.852216 19.850245 19.848323 19.846448 19.844622 19.842844 19.841115 19.839436 19.837806 19.836225 19.834694 19.833213 19.831783 19.830402 19.829071 19.827791 19.826561 19.825382 19.824253 19.823174 19.822145 19.821166 19.820238 19.819359 19.818531 19.817752 19.817022 19.816342 19.815711 19.815128 19.814595 19.814110 19.813673 19.813283 19.812942 19.812648 19.812400 19.812199 19.812045 19.811937 19.811874 19.811856 19.811883 19.811955 19.812071 19.812231 19.812434 19.812680 19.812969 19.813300 19.813672 19.814086 19.814541 19.815037 19.815573 19.816148 19.816763 19.817417 19.818110 19.818840 19.819609 19.820415 19.821257 19.822137 19.823053 19.824004 19.824991 19.826013 19.827070 19.828162 19.829287 19.830446 19.831639 19.832864 19.834122 19.835413 19.836735 19.838089 19.839475 19.840891 19.842338 19.843816 19.845324 19.846861 19.848429 19.850025 19.851650 19.853304 19.854986 19.856696 19.858434 19.860199 19.861992 19.863811 19.865657 19.867529 19.869427 19.871351 19.873300 19.875274 19.877272 19.879296 19.881343 19.883414 19.885508 19.887626 19.889766 19.891929 19.894114 19.896320 19.898548 19.900797 19.903066 19.905356 19.907665 19.909994 19.912342 19.914709 19.917093 19.919495 19.921915 19.924351 19.926804 19.929272 19.931756 19.934255 19.936769 19.939296 19.941836 19.944390 19.946956 19.949534 19.952123 19.954722 19.957332 19.959952 19.962580 19.965217 19.967862 19.970515 19.973174 19.975839 19.978509 19.981185 19.983865 19.986548 19.989235 19.991924 19.994615 19.997307 20.000000 
20.000000 19.995934 19.991869 19.987807 19.983750 19.979699 19.975655 19.971620 19.967595 19.963582 19.959582 19.955597 19.951627 19.947675 19.943743 19.939830 19.935939 19.932071 19.928227 19.924410 19.920619 19.916856 19.913123 19.909421 19.905751 19.902115 19.898513 19.894947 19.891417 19.887926 19.884474 19.881062 19.877691 19.874363 19.871078 19.867838 19.864643 19.861494 19.858392 19.855338 19.852334 19.849379 19.846474 19.843621 19.840820 19.838071 19.835376 19.832735 19.830148 19.827617 19.825141 19.822722 19.820359 19.818054 19.815806 19.813616 19.811485 19.809412 19.807398 19.805444 19.803549 19.801714 19.799939 19.798223 19.796568 19.794974 19.793439 19.791965 19.790552 19.789198 19.787906 19.786673 19.785500 19.784388 19.783336 19.782343 19.781410 19.780536 19.779722 19.778966 19.778269 19.777630 19.777050 19.776527 19.776062 19.775653 19.775302 19.775006 19.774767 19.774583 19.774454 19.774380 19.774361 19.774395 19.774482 19.774622 19.774815 19.775060 19.775356 19.775704 19.776102 19.776550 19.777048 19.777594 19.778190 19.778834 19.779525 19.780263 19.781048 19.781880 19.782757 19.783679 19.784647 19.785658 19.786714 19.787813 19.788955 19.790139 19.791365 19.792634 19.793943 19.795293 19.796684 19.798114 19.799584 19.801093 19.802641 19.804227 19.805851 19.807513 19.809212 19.810948 19.812720 19.814528 19.816372 19.818252 19.820166 19.822115 19.824098 19.826115 19.828166 19.830250 19.832367 19.834516 19.836697 19.838911 19.841156 19.843431 19.845738 19.848075 19.850442 19.852839 19.855265 19.857719 19.860203 19.862714 19.865253 19.867819 19.870413 19.873032 19.875678 19.878349 19.881046 19.883767 19.886512 19.889281 19.892074 19.894889 19.897726 19.900586 19.903466 19.906367 19.909289 19.912229 19.915189 19.918168 19.921164 19.924178 19.927208 19.930255 19.933317 19.936393 19.939484 19.942589 19.945706 19.948836 19.951977 19.955129 19.958291 19.961463 19.964643 19.967832 19.971027 19.974230 19.977438 19.980652 19.983870 19.987091 19.990316 19.993543 19.996771 20.000000 
20.000000 19.995257 19.990517 19.985779 19.981047 19.976322 19.971605 19.966899 19.962204 19.957524 19.952858 19.948210 19.943581 19.938972 19.934385 19.929822 19.925284 19.920772 19.916290 19.911837 19.907416 19.903028 19.898674 19.894357 19.890077 19.885836 19.881635 19.877476 19.873360 19.869289 19.865263 19.861284 19.857354 19.853473 19.849642 19.845863 19.842138 19.838466 19.834849 19.831289 19.827785 19.824340 19.820953 19.817626 19.814360 19.811156 19.808014 19.804935 19.801919 19.798968 19.796082 19.793262 19.790508 19.787821 19.785201 19.782648 19.780164 19.777748 19.775402 19.773124 19.770916 19.768777 19.766709 19.764710 19.762782 19.760924 19.759136 19.757419 19.755772 19.754196 19.752690 19.751255 19.749889 19.748594 19.747369 19.746213 19.745127 19.744110 19.743162 19.742283 19.741472 19.740729 19.740054 19.739447 19.738906 19.738432 19.738024 19.737681 19.737404 19.737191 19.737043 19.736959 19.736938 19.736979 19.737083 19.737248 19.737475 19.737762 19.738109 19.738516 19.738982 19.739506 19.740087 19.740726 19.741422 19.742174 19.742981 19.743844 19.744760 19.745731 19.746755 19.747831 19.748960 19.750141 19.751372 19.752654 19.753986 19.755368 19.756799 19.758278 19.759805 19.761380 19.763002 19.764670 19.766384 19.768144 19.769949 19.771798 19.773692 19.775630 19.777611 19.779634 19.781701 19.783809 19.785958 19.788149 19.790381 19.792653 19.794965 19.797316 19.799707 19.802136 19.804604 19.807109 19.809652 19.812232 19.814848 19.817501 19.820190 19.822914 19.825673 19.828466 19.831294 19.834155 19.837049 19.839976 19.842936 19.845927 19.848950 19.852003 19.855087 19.858200 19.861343 19.864515 19.867715 19.870942 19.874197 19.877478 19.880786 19.884118 19.887476 19.890857 19.894262 19.897690 19.901141 19.904612 19.908105 19.911618 19.915150 19.918701 19.922270 19.925856 19.929459 19.933078 19.936712 19.940360 19.944021 19.947695 19.951381 19.955078 19.958785 19.962502 19.966227 19.969960 19.973700 19.977446 19.981197 19.984952 19.988711 19.992473 19.996236 20.000000 
20.000000 19.994582 19.989165 19.983753 19.978346 19.972948 19.967559 19.962182 19.956819 19.951471 19.946141 19.940831 19.935542 19.930276 19.925036 19.919822 19.914638 19.909484 19.904363 19.899276 19.894225 19.889212 19.884239 19.879307 19.874417 19.869573 19.864774 19.860023 19.855321 19.850671 19.846072 19.841527 19.837037 19.832604 19.828229 19.823913 19.819658 19.815464 19.811333 19.807267 19.803265 19.799330 19.795463 19.791664 19.787934 19.784274 19.780686 19.777170 19.773727 19.770357 19.767062 19.763842 19.760698 19.757630 19.754638 19.751725 19.748889 19.746131 19.743452 19.740853 19.738332 19.735892 19.733531 19.731250 19.729050 19.726929 19.724890 19.722931 19.721052 19.719254 19.717537 19.715899 19.714342 19.712865 19.711468 19.710151 19.708912 19.707754 19.706673 19.705672 19.704748 19.703902 19.703134 19.702443 19.701827 19.701288 19.700825 19.700436 19.700122 19.699882 19.699715 19.699621 19.699599 19.699649 19.699770 19.699961 19.700222 19.700552 19.700951 19.701418 19.701952 19.702552 19.703219 19.703951 19.704747 19.705607 19.706531 19.707518 19.708566 19.709676 19.710847 19.712078 19.713369 19.714718 19.716126 19.717591 19.719114 19.720692 19.722327 19.724017 19.725762 19.727561 19.729414 19.731320 19.733278 19.735288 19.737350 19.739462 19.741625 19.743838 19.746100 19.748411 19.750771 19.753178 19.755633 19.758135 19.760683 19.763277 19.765917 19.768601 19.771331 19.774104 19.776922 19.779782 19.782685 19.785631 19.788618 19.791647 19.794716 19.797826 19.800976 19.804165 19.807393 19.810659 19.813963 19.817305 19.820684 19.824098 19.827549 19.831035 19.834555 19.838110 19.841698 19.845318 19.848972 19.852656 19.856372 19.860118 19.863894 19.867698 19.871531 19.875392 19.879279 19.883193 19.887131 19.891095 19.895082 19.899093 19.903125 19.907179 19.911254 19.915349 19.919462 19.923593 19.927742 19.931907 19.936087 19.940282 19.944490 19.948711 19.952944 19.957187 19.961441 19.965703 19.969972 19.974249 19.978532 19.982820 19.987111 19.991406 19.995702 20.000000 
20.000000 19.993906 19.987815 19.981728 19.975648 19.969577 19.963517 19.957470 19.951438 19.945425 19.939431 19.933459 19.927511 19.921589 19.915696 19.909833 19.904003 19.898208 19.892449 19.886729 19.881049 19.875412 19.869819 19.864273 19.858775 19.853328 19.847932 19.842590 19.837304 19.832074 19.826904 19.821794 19.816746 19.811762 19.806843 19.801991 19.797206 19.792492 19.787848 19.783276 19.778778 19.774355 19.770007 19.765737 19.761544 19.757431 19.753398 19.749446 19.745576 19.741790 19.738086 19.734468 19.730934 19.727487 19.724126 19.720852 19.717665 19.714567 19.711558 19.708637 19.705806 19.703064 19.700413 19.697851 19.695380 19.692999 19.690709 19.688509 19.686400 19.684381 19.682453 19.680615 19.678868 19.677211 19.675643 19.674165 19.672776 19.671477 19.670265 19.669143 19.668108 19.667160 19.666299 19.665525 19.664837 19.664234 19.663716 19.663283 19.662933 19.662666 19.662482 19.662379 19.662358 19.662417 19.662556 19.662774 19.663070 19.663444 19.663895 19.664422 19.665025 19.665703 19.666455 19.667280 19.668178 19.669147 19.670188 19.671299 19.672480 19.673730 19.675048 19.676433 19.677886 19.679404 19.680988 19.682637 19.684349 19.686126 19.687964 19.689865 19.691828 19.693851 19.695934 19.698077 19.700279 19.702539 19.704856 19.707231 19.709663 19.712150 19.714693 19.717291 19.719943 19.722649 19.725408 19.728220 19.731083 19.733999 19.736965 19.739983 19.743050 19.746167 19.749332 19.752547 19.755809 19.759119 19.762476 19.765879 19.769328 19.772822 19.776361 19.779944 19.783572 19.787242 19.790955 19.794709 19.798505 19.802342 19.806219 19.810136 19.814092 19.818086 19.822117 19.826185 19.830290 19.834430 19.838605 19.842814 19.847057 19.851332 19.855638 19.859976 19.864344 19.868742 19.873168 19.877621 19.882102 19.886608 19.891140 19.895695 19.900274 19.904875 19.909497 19.914139 19.918801 19.923481 19.928179 19.932893 19.937622 19.942365 19.947121 19.951889 19.956669 19.961458 19.966257 19.971063 19.975875 19.980694 19.985516 19.990342 19.995171 20.000000 
